EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,MonthlyIncome,HourlyRate,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,OverTime,BusinessTravel,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,DistanceFromHome,JobInvolvement,StockOptionLevel,PromotionLast5Years,EmploymentType,Attrition
EMP00451,36,Female,Sales,Sales Manager,3,Medical,Married,3,11,7,6,13,71198,87,4,3,4,3,No,Travel_Rarely,3,5,1,38,3,0,0,Full-Time,No
EMP00452,45,Male,Research & Development,Research Director,3,Human Resources,Single,4,13,5,0,24,69602,69,1,1,3,4,No,Travel_Frequently,3,1,1,29,2,0,1,Full-Time,Yes
EMP00453,27,Male,Sales,Sales Representative,2,Human Resources,Married,1,3,2,0,5,42961,89,4,4,1,3,No,Travel_Frequently,3,1,6,34,2,1,0,Part-Time,No
EMP00454,48,Male,Research & Development,Healthcare Representative,4,Technical Degree,Married,4,25,5,1,28,101677,73,2,1,1,2,Yes,Travel_Rarely,4,5,0,30,2,0,1,Full-Time,No
EMP00455,45,Female,Sales,Sales Representative,4,Medical,Married,5,11,3,5,22,111517,35,3,4,1,2,No,Travel_Rarely,3,0,4,31,2,1,0,Full-Time,No
EMP00456,29,Male,Research & Development,Research Scientist,4,Medical,Single,3,7,2,4,8,82724,57,3,1,4,4,No,Travel_Rarely,3,2,6,22,3,1,1,Full-Time,No
EMP00457,45,Male,Human Resources,Human Resources,4,Life Sciences,Single,5,12,6,1,24,116782,60,3,4,2,3,No,Travel_Rarely,2,0,6,25,3,0,0,Full-Time,No
EMP00458,53,Male,Research & Development,Research Director,4,Life Sciences,Single,5,21,8,14,32,117577,37,3,2,4,4,No,Travel_Rarely,3,1,3,4,2,1,1,Full-Time,No
EMP00459,26,Male,Human Resources,Recruiter,2,Technical Degree,Divorced,2,4,2,1,6,54472,34,4,1,4,2,Yes,Travel_Frequently,3,6,3,35,1,1,1,Full-Time,Yes
EMP00460,23,Female,Research & Development,Research Director,4,Marketing,Married,1,2,1,1,3,33099,83,1,4,3,3,No,Travel_Rarely,2,3,2,9,3,0,1,Full-Time,Yes
EMP00461,30,Female,Human Resources,HR Manager,3,Other,Married,2,3,2,2,8,46027,46,4,2,1,3,No,Non-Travel,4,4,4,26,4,1,0,Full-Time,No
EMP00462,48,Male,Sales,Sales Manager,2,Marketing,Single,4,21,13,1,27,79060,67,3,4,1,2,No,Travel_Rarely,2,3,7,27,3,3,0,Full-Time,No
EMP00463,55,Female,Research & Development,Laboratory Technician,1,Marketing,Divorced,5,21,5,15,35,108275,38,4,3,3,3,Yes,Travel_Rarely,3,1,3,27,4,0,1,Full-Time,No
EMP00464,44,Female,Research & Development,Research Director,4,Medical,Single,5,9,6,0,23,87078,43,3,1,3,3,No,Travel_Rarely,4,3,4,18,3,1,0,Contract,No
EMP00465,40,Female,Research & Development,Manufacturing Director,4,Other,Single,3,13,4,4,17,61697,55,3,4,3,3,No,Travel_Rarely,4,2,6,30,2,0,0,Full-Time,No
EMP00466,55,Male,Research & Development,Manufacturing Director,2,Medical,Married,5,21,17,14,34,100814,91,4,3,3,4,Yes,Travel_Rarely,3,2,4,31,2,0,1,Full-Time,No
EMP00467,29,Male,Research & Development,Research Director,4,Other,Divorced,3,5,2,3,7,60891,54,3,4,4,4,No,Travel_Rarely,2,6,1,3,3,0,0,Full-Time,No
EMP00468,56,Male,Sales,Sales Executive,5,Human Resources,Single,5,16,8,6,36,106421,65,3,3,3,4,No,Travel_Rarely,4,0,7,29,3,2,0,Full-Time,No
EMP00469,28,Female,Sales,Sales Representative,2,Medical,Single,3,2,0,0,5,82630,62,1,3,3,4,No,Travel_Rarely,3,3,3,7,3,0,1,Full-Time,Yes
EMP00470,43,Male,Research & Development,Laboratory Technician,2,Medical,Divorced,3,15,13,8,23,77114,32,2,2,4,3,No,Travel_Frequently,4,3,3,18,3,0,1,Full-Time,Yes
EMP00471,54,Male,Research & Development,Research Scientist,4,Medical,Single,5,16,4,10,31,110038,40,3,2,1,3,No,Travel_Frequently,3,1,0,16,3,1,0,Full-Time,No
EMP00472,54,Male,Human Resources,Recruiter,2,Technical Degree,Single,5,11,7,1,33,106146,87,4,3,2,4,No,Travel_Frequently,3,0,4,32,1,0,1,Full-Time,No
EMP00473,55,Female,Research & Development,Research Director,3,Medical,Married,5,32,10,20,34,101739,93,3,3,1,3,Yes,Travel_Rarely,2,0,2,38,4,0,1,Full-Time,No
EMP00474,37,Male,Human Resources,HR Manager,1,Life Sciences,Divorced,4,9,6,3,15,73575,47,1,3,1,2,Yes,Travel_Rarely,3,3,7,25,3,0,1,Full-Time,Yes
EMP00475,58,Female,Research & Development,Research Director,3,Life Sciences,Married,5,28,25,10,36,120654,76,3,3,3,3,Yes,Travel_Rarely,4,4,1,32,3,0,0,Full-Time,No
EMP00476,51,Female,Sales,Sales Representative,4,Other,Divorced,5,14,7,4,28,90606,73,3,3,2,2,Yes,Travel_Frequently,4,3,6,19,3,1,1,Full-Time,No
EMP00477,43,Male,Sales,Sales Manager,4,Human Resources,Married,3,10,5,4,21,56426,88,3,1,3,3,No,Non-Travel,1,3,0,3,3,0,1,Full-Time,No
EMP00478,42,Female,Research & Development,Research Scientist,4,Technical Degree,Single,3,10,9,7,20,77175,79,4,2,4,2,No,Travel_Rarely,4,3,1,35,2,0,1,Full-Time,Yes
EMP00479,51,Male,Research & Development,Research Director,4,Other,Divorced,4,15,9,6,29,73149,98,4,3,2,2,Yes,Travel_Rarely,1,2,2,29,3,2,0,Part-Time,Yes
EMP00480,56,Female,Sales,Sales Manager,4,Life Sciences,Married,5,21,12,16,34,96343,58,1,1,3,4,Yes,Travel_Rarely,3,5,0,11,2,2,0,Full-Time,No
EMP00481,31,Male,Research & Development,Healthcare Representative,4,Technical Degree,Single,2,6,3,0,10,41478,96,4,2,1,3,No,Travel_Rarely,3,0,1,6,3,2,1,Full-Time,Yes
EMP00482,32,Female,Human Resources,Human Resources,1,Technical Degree,Married,2,5,3,2,10,44089,31,3,1,2,3,Yes,Travel_Rarely,2,5,2,19,1,2,0,Full-Time,No
EMP00483,42,Female,Research & Development,Laboratory Technician,3,Human Resources,Single,4,6,1,3,21,73054,54,4,4,3,3,No,Travel_Rarely,1,2,5,37,2,1,1,Full-Time,Yes
EMP00484,44,Female,Research & Development,Manufacturing Director,1,Technical Degree,Single,4,13,11,7,23,68421,48,1,4,4,4,Yes,Travel_Frequently,3,4,0,27,2,1,1,Full-Time,No
EMP00485,54,Female,Research & Development,Laboratory Technician,4,Medical,Single,5,11,6,5,34,109584,69,3,1,3,3,No,Travel_Rarely,3,1,2,5,3,1,1,Full-Time,No
EMP00486,49,Male,Sales,Sales Representative,3,Technical Degree,Married,5,8,2,3,28,117970,31,2,1,1,3,No,Travel_Frequently,2,6,0,26,4,2,1,Full-Time,No
EMP00487,36,Female,Research & Development,Laboratory Technician,3,Human Resources,Married,4,14,11,9,15,80859,94,3,4,3,4,No,Travel_Rarely,3,4,3,35,2,1,0,Full-Time,No
EMP00488,39,Female,Research & Development,Research Scientist,2,Other,Married,4,11,5,7,17,100408,91,1,3,1,2,No,Travel_Rarely,4,0,3,19,3,0,1,Full-Time,No
EMP00489,44,Male,Sales,Sales Representative,4,Human Resources,Divorced,5,16,4,1,23,88970,83,2,4,2,4,No,Travel_Rarely,3,1,1,17,2,2,1,Full-Time,No
EMP00490,41,Male,Research & Development,Research Director,4,Human Resources,Single,3,9,6,6,18,63799,74,1,4,3,3,Yes,Travel_Rarely,2,5,7,35,3,2,1,Full-Time,No
EMP00491,32,Female,Research & Development,Laboratory Technician,3,Life Sciences,Single,2,9,8,2,10,44417,78,2,3,1,3,No,Travel_Rarely,1,4,4,13,1,2,1,Full-Time,No
EMP00492,38,Female,Research & Development,Manufacturing Director,4,Medical,Single,3,11,10,2,16,73097,98,1,2,3,2,No,Travel_Rarely,3,0,5,14,2,0,1,Full-Time,No
EMP00493,55,Female,Research & Development,Manufacturing Director,2,Life Sciences,Single,5,26,25,18,33,98573,67,3,4,3,3,No,Travel_Rarely,3,6,6,30,2,0,1,Full-Time,No
EMP00494,31,Male,Sales,Sales Executive,3,Other,Single,3,5,4,1,11,72868,33,1,4,3,3,No,Travel_Rarely,3,6,4,17,4,0,0,Contract,No
EMP00495,38,Female,Research & Development,Manufacturing Director,4,Marketing,Married,4,15,3,9,16,96005,46,3,3,1,4,No,Travel_Rarely,4,4,6,37,3,1,1,Full-Time,No
EMP00496,31,Male,Research & Development,Laboratory Technician,3,Other,Divorced,3,8,4,1,10,70739,82,1,3,4,4,No,Travel_Rarely,3,1,6,15,2,0,1,Full-Time,No
EMP00497,28,Female,Human Resources,Recruiter,5,Medical,Divorced,2,4,3,0,5,55863,82,4,2,3,4,No,Travel_Rarely,2,1,6,18,2,0,0,Full-Time,No
EMP00498,26,Male,Sales,Sales Executive,2,Technical Degree,Single,1,1,0,0,4,43481,60,4,3,4,2,No,Travel_Rarely,4,4,2,14,2,0,1,Full-Time,Yes
EMP00499,47,Female,Research & Development,Manufacturing Director,1,Human Resources,Divorced,4,10,6,0,25,77963,51,2,4,2,4,Yes,Travel_Rarely,3,2,0,14,2,0,0,Part-Time,Yes
EMP00500,33,Female,Research & Development,Research Director,5,Marketing,Single,2,4,2,2,10,49419,40,3,4,3,3,No,Non-Travel,3,4,3,33,3,1,1,Full-Time,No
EMP00501,50,Male,Sales,Sales Executive,1,Medical,Single,5,11,5,2,28,112423,63,1,3,3,4,No,Non-Travel,4,5,4,38,3,2,0,Full-Time,No
EMP00502,38,Female,Sales,Sales Executive,5,Life Sciences,Divorced,4,15,13,5,18,90140,44,4,4,2,2,Yes,Travel_Rarely,4,4,7,11,3,0,0,Full-Time,No
EMP00503,35,Male,Research & Development,Research Director,5,Human Resources,Married,2,3,1,0,14,45084,39,3,2,1,3,Yes,Non-Travel,3,4,6,11,2,1,1,Full-Time,No
EMP00504,24,Female,Research & Development,Laboratory Technician,2,Other,Single,1,0,0,0,1,34256,82,1,2,3,4,Yes,Travel_Rarely,3,2,3,26,3,0,1,Full-Time,Yes
EMP00505,54,Female,Sales,Sales Manager,3,Life Sciences,Married,5,12,11,7,31,100804,77,2,3,4,4,No,Travel_Rarely,4,3,6,3,2,0,1,Full-Time,No
EMP00506,31,Male,Research & Development,Laboratory Technician,2,Medical,Single,3,3,1,0,11,66760,60,1,2,3,3,No,Non-Travel,3,1,5,25,2,1,0,Full-Time,No
EMP00507,44,Female,Research & Development,Laboratory Technician,3,Medical,Married,5,8,2,4,23,87339,66,3,3,1,3,Yes,Travel_Rarely,3,5,2,17,3,1,1,Full-Time,No
EMP00508,40,Female,Research & Development,Research Director,1,Other,Married,4,16,9,11,20,102352,57,3,2,3,2,No,Travel_Frequently,3,0,7,22,2,2,0,Full-Time,No
EMP00509,55,Male,Sales,Sales Manager,2,Marketing,Divorced,5,22,18,11,34,114497,60,3,4,4,3,No,Travel_Rarely,3,1,5,29,3,1,0,Part-Time,No
EMP00510,42,Male,Human Resources,Recruiter,3,Other,Single,4,4,3,2,22,85072,99,3,4,4,3,No,Travel_Rarely,4,1,5,26,4,2,0,Full-Time,No
EMP00511,35,Female,Sales,Sales Manager,3,Technical Degree,Married,3,7,5,0,13,74971,43,1,3,1,1,Yes,Travel_Frequently,3,3,2,34,2,0,0,Full-Time,Yes
EMP00512,58,Female,Research & Development,Research Scientist,5,Life Sciences,Married,5,19,14,3,38,120773,45,2,2,4,2,No,Travel_Rarely,4,1,0,26,4,0,1,Part-Time,No
EMP00513,58,Female,Sales,Sales Representative,4,Marketing,Married,5,10,4,7,35,85382,54,1,3,2,2,No,Non-Travel,4,1,7,9,1,0,1,Full-Time,No
EMP00514,33,Female,Sales,Sales Executive,4,Human Resources,Single,2,7,6,4,10,46808,68,4,4,3,3,No,Travel_Frequently,4,2,5,11,2,2,0,Full-Time,No
EMP00515,50,Male,Research & Development,Laboratory Technician,3,Technical Degree,Married,4,20,18,10,27,87465,95,1,3,3,2,No,Travel_Frequently,3,2,4,7,3,0,1,Full-Time,Yes
EMP00516,24,Female,Sales,Sales Representative,4,Marketing,Divorced,1,3,1,1,4,41233,67,3,1,4,3,No,Travel_Rarely,4,2,6,30,3,0,0,Full-Time,No
EMP00517,54,Male,Research & Development,Manufacturing Director,3,Life Sciences,Divorced,5,24,7,7,31,80735,70,2,1,4,3,No,Travel_Rarely,3,2,2,2,1,1,1,Full-Time,No
EMP00518,42,Male,Sales,Sales Representative,4,Medical,Married,3,3,2,0,19,84546,69,2,2,4,3,Yes,Travel_Rarely,2,2,2,30,3,0,1,Full-Time,Yes
EMP00519,48,Male,Research & Development,Healthcare Representative,5,Human Resources,Divorced,4,25,22,15,26,84041,93,3,2,1,3,Yes,Travel_Rarely,4,5,6,4,4,0,0,Full-Time,No
EMP00520,30,Male,Research & Development,Research Scientist,3,Other,Married,3,6,5,3,8,64865,45,3,4,4,3,No,Travel_Rarely,3,0,3,14,2,0,1,Full-Time,No
EMP00521,37,Male,Sales,Sales Executive,4,Life Sciences,Married,4,14,12,5,16,77716,88,3,4,1,3,Yes,Travel_Rarely,2,3,1,13,4,0,0,Full-Time,No
EMP00522,31,Male,Sales,Sales Representative,4,Technical Degree,Single,3,2,1,1,10,59042,40,3,2,2,3,Yes,Travel_Frequently,2,4,7,25,3,1,1,Full-Time,Yes
EMP00523,28,Female,Research & Development,Healthcare Representative,5,Technical Degree,Married,3,6,4,1,7,78484,30,3,2,3,3,No,Non-Travel,2,6,5,13,4,1,0,Full-Time,No
EMP00524,29,Male,Research & Development,Healthcare Representative,4,Medical,Single,2,7,4,1,9,63729,42,2,2,3,4,Yes,Travel_Rarely,3,5,4,13,2,0,1,Full-Time,No
EMP00525,36,Male,Research & Development,Research Scientist,2,Medical,Married,4,13,3,9,15,82432,59,3,4,3,2,No,Non-Travel,3,2,0,37,3,0,1,Full-Time,No
EMP00526,57,Male,Research & Development,Research Director,3,Human Resources,Single,5,10,7,6,37,123337,98,3,3,3,2,No,Travel_Rarely,3,3,5,6,1,2,0,Contract,No
EMP00527,26,Male,Research & Development,Healthcare Representative,1,Other,Divorced,2,4,2,1,6,60571,47,1,3,4,3,No,Travel_Rarely,4,4,6,26,4,1,0,Full-Time,No
EMP00528,32,Male,Sales,Sales Manager,4,Human Resources,Single,3,10,7,1,11,68703,42,3,3,2,3,Yes,Travel_Rarely,3,1,0,14,3,1,1,Full-Time,No
EMP00529,59,Male,Research & Development,Laboratory Technician,1,Medical,Single,5,28,16,4,38,110392,61,1,3,2,4,Yes,Non-Travel,3,5,3,8,3,1,0,Full-Time,Yes
EMP00530,28,Female,Human Resources,HR Manager,4,Medical,Married,2,5,2,2,8,51239,79,2,3,4,2,Yes,Travel_Rarely,3,1,5,24,2,0,0,Full-Time,Yes
EMP00531,46,Female,Research & Development,Research Director,2,Technical Degree,Single,5,22,7,6,24,105030,60,3,2,1,3,Yes,Travel_Rarely,3,3,0,22,4,3,1,Full-Time,No
EMP00532,21,Female,Research & Development,Research Scientist,2,Medical,Single,1,0,0,0,0,29007,80,4,3,3,1,Yes,Non-Travel,3,0,5,39,3,1,1,Full-Time,No
EMP00533,24,Male,Sales,Sales Executive,3,Marketing,Single,1,0,0,0,1,39538,56,4,3,3,3,No,Travel_Rarely,3,0,2,21,3,0,0,Full-Time,No
EMP00534,48,Male,Research & Development,Research Scientist,4,Life Sciences,Married,5,14,4,9,25,81506,89,1,2,3,2,No,Travel_Rarely,4,3,5,26,3,0,0,Contract,No
EMP00535,56,Female,Research & Development,Laboratory Technician,2,Medical,Married,5,32,31,9,34,117044,62,3,1,3,4,No,Travel_Rarely,1,6,4,10,4,0,1,Full-Time,No
EMP00536,57,Male,Research & Development,Healthcare Representative,3,Human Resources,Married,5,9,2,5,37,117410,82,3,3,2,4,No,Travel_Rarely,4,6,5,13,2,0,0,Full-Time,No
EMP00537,38,Male,Human Resources,HR Manager,3,Other,Married,4,10,4,2,17,75546,62,1,3,4,3,No,Travel_Rarely,3,0,0,14,1,3,1,Full-Time,No
EMP00538,27,Male,Sales,Sales Executive,2,Other,Married,2,5,3,0,7,48567,70,4,3,1,4,No,Travel_Frequently,3,6,4,9,4,2,1,Full-Time,No
EMP00539,20,Male,Sales,Sales Manager,2,Other,Single,2,0,0,0,0,52351,48,4,4,3,3,Yes,Non-Travel,3,0,0,7,3,0,1,Full-Time,No
EMP00540,41,Male,Research & Development,Research Director,4,Marketing,Single,4,13,4,4,20,89569,70,4,1,1,4,No,Travel_Rarely,2,1,7,39,2,0,0,Full-Time,No
EMP00541,36,Male,Research & Development,Research Director,3,Human Resources,Married,4,12,10,8,14,77506,71,1,2,3,4,No,Non-Travel,3,6,6,31,2,2,0,Part-Time,No
EMP00542,26,Male,Sales,Sales Manager,1,Marketing,Single,2,2,1,0,3,55019,52,2,2,3,1,Yes,Non-Travel,4,0,6,16,4,0,0,Full-Time,Yes
EMP00543,44,Male,Sales,Sales Representative,4,Medical,Single,4,5,1,0,21,77913,62,4,3,4,3,No,Travel_Rarely,3,0,1,8,2,1,1,Full-Time,No
EMP00544,23,Female,Sales,Sales Executive,5,Life Sciences,Married,2,1,0,0,3,42131,49,3,3,4,3,No,Travel_Rarely,3,3,1,15,3,1,1,Full-Time,No
EMP00545,55,Female,Sales,Sales Manager,3,Other,Married,5,7,6,0,33,79167,54,4,4,3,1,Yes,Travel_Frequently,3,0,4,25,4,1,0,Full-Time,No
EMP00546,25,Female,Research & Development,Manufacturing Director,3,Human Resources,Single,1,0,0,0,2,29718,81,1,2,4,2,No,Travel_Rarely,3,6,6,38,1,1,1,Full-Time,No
EMP00547,50,Female,Research & Development,Laboratory Technician,4,Other,Single,5,17,12,4,28,115889,41,3,3,3,4,No,Travel_Rarely,3,6,1,15,4,1,1,Full-Time,No
EMP00548,38,Female,Research & Development,Laboratory Technician,5,Marketing,Divorced,3,15,3,0,17,83835,61,3,4,3,4,No,Travel_Rarely,3,5,1,25,3,3,0,Full-Time,No
EMP00549,58,Male,Research & Development,Research Scientist,4,Technical Degree,Divorced,5,33,17,24,38,98903,62,1,4,3,3,No,Travel_Rarely,4,2,2,7,3,0,0,Full-Time,No
EMP00550,46,Male,Sales,Sales Executive,3,Medical,Married,5,7,4,0,26,102889,97,3,4,3,4,No,Travel_Rarely,2,2,0,26,3,2,0,Part-Time,No
EMP00551,29,Male,Sales,Sales Manager,3,Life Sciences,Married,2,1,0,0,7,44324,44,3,4,4,4,No,Travel_Rarely,3,3,1,8,3,0,1,Full-Time,No
EMP00552,45,Female,Research & Development,Manufacturing Director,4,Medical,Married,5,14,7,3,22,104672,80,2,4,2,1,Yes,Travel_Frequently,3,2,4,18,2,0,1,Full-Time,No
EMP00553,38,Female,Human Resources,Human Resources,2,Technical Degree,Divorced,3,10,6,0,16,58106,35,2,2,3,2,No,Travel_Frequently,3,1,2,21,1,0,1,Contract,No
EMP00554,58,Male,Research & Development,Healthcare Representative,3,Life Sciences,Divorced,5,15,6,0,37,107471,98,3,2,4,1,No,Travel_Rarely,3,5,6,16,4,1,0,Contract,No
EMP00555,22,Female,Sales,Sales Representative,4,Technical Degree,Single,2,0,0,0,0,63198,98,3,1,4,1,Yes,Travel_Rarely,3,5,1,3,1,0,0,Full-Time,Yes
EMP00556,32,Male,Human Resources,Human Resources,4,Medical,Married,2,8,6,0,9,45496,64,4,4,4,2,No,Travel_Rarely,1,3,5,1,4,2,1,Full-Time,No
EMP00557,47,Female,Research & Development,Healthcare Representative,3,Marketing,Single,5,13,5,7,25,114602,63,2,4,3,3,No,Travel_Rarely,4,6,6,13,2,1,1,Full-Time,No
EMP00558,39,Male,Research & Development,Healthcare Representative,4,Medical,Single,4,16,13,6,18,67216,92,2,2,3,4,Yes,Travel_Frequently,4,0,4,32,3,0,1,Full-Time,Yes
EMP00559,47,Male,Research & Development,Manufacturing Director,2,Medical,Married,4,12,3,3,24,80944,97,4,3,3,4,No,Non-Travel,2,2,0,12,4,1,1,Full-Time,No
EMP00560,27,Male,Research & Development,Healthcare Representative,3,Medical,Married,2,5,4,1,7,43457,47,4,4,3,3,Yes,Travel_Rarely,3,1,7,31,2,2,1,Contract,No
EMP00561,58,Male,Sales,Sales Representative,4,Human Resources,Divorced,5,21,6,15,37,95440,55,1,4,4,4,No,Travel_Rarely,3,6,6,2,4,1,0,Full-Time,No
EMP00562,20,Male,Sales,Sales Executive,2,Technical Degree,Single,2,0,0,0,0,44964,90,4,3,4,3,No,Travel_Rarely,4,3,5,8,3,0,1,Full-Time,Yes
EMP00563,22,Male,Sales,Sales Executive,2,Technical Degree,Married,1,0,0,0,0,34209,77,1,4,4,4,Yes,Travel_Rarely,4,6,6,25,3,2,1,Full-Time,Yes
EMP00564,32,Female,Sales,Sales Executive,5,Other,Divorced,3,5,2,3,9,66701,60,1,2,1,3,No,Travel_Frequently,4,3,1,5,3,1,0,Full-Time,Yes
EMP00565,47,Male,Research & Development,Manufacturing Director,2,Technical Degree,Divorced,4,21,19,5,27,78023,63,2,2,4,2,No,Travel_Rarely,2,0,4,2,2,0,1,Full-Time,Yes
EMP00566,44,Male,Research & Development,Laboratory Technician,2,Other,Single,4,11,5,3,23,91908,36,2,3,4,4,No,Travel_Rarely,4,4,5,38,2,0,0,Full-Time,No
EMP00567,52,Female,Research & Development,Research Scientist,5,Human Resources,Married,5,6,2,2,29,121776,36,4,3,3,3,Yes,Non-Travel,4,2,7,39,3,1,1,Full-Time,No
EMP00568,57,Female,Sales,Sales Manager,4,Marketing,Married,5,10,6,4,37,97677,76,4,1,3,3,Yes,Travel_Rarely,3,1,4,3,2,2,1,Full-Time,No
EMP00569,25,Male,Human Resources,HR Manager,4,Other,Single,1,1,0,0,2,31223,37,4,4,4,2,No,Non-Travel,3,3,3,38,2,0,1,Full-Time,Yes
EMP00570,51,Male,Human Resources,Recruiter,4,Medical,Divorced,5,21,9,6,28,91638,30,4,4,3,3,No,Travel_Rarely,3,6,6,22,4,0,1,Full-Time,No
EMP00571,40,Male,Research & Development,Research Director,2,Marketing,Divorced,3,8,6,6,19,80451,32,3,4,4,4,No,Travel_Rarely,3,2,5,33,4,2,1,Full-Time,No
EMP00572,35,Male,Human Resources,Recruiter,4,Human Resources,Single,3,9,7,5,13,71556,82,3,2,3,1,No,Travel_Rarely,3,6,4,32,3,0,1,Full-Time,Yes
EMP00573,40,Female,Research & Development,Laboratory Technician,3,Technical Degree,Single,4,13,11,4,18,84045,67,4,3,4,4,No,Travel_Rarely,1,1,5,17,3,3,0,Contract,No
EMP00574,30,Male,Human Resources,Human Resources,4,Other,Single,2,7,6,4,10,44391,80,4,3,4,1,Yes,Travel_Rarely,2,5,3,18,3,0,1,Contract,No
EMP00575,56,Male,Sales,Sales Manager,3,Medical,Divorced,5,21,8,4,36,99962,44,4,1,3,3,Yes,Travel_Rarely,3,5,0,3,3,1,0,Full-Time,No
EMP00576,55,Female,Research & Development,Healthcare Representative,3,Life Sciences,Single,5,32,24,2,35,91999,96,4,3,4,2,No,Travel_Frequently,3,1,7,6,3,0,1,Full-Time,No
EMP00577,54,Male,Sales,Sales Executive,3,Life Sciences,Married,5,19,9,5,33,122907,93,1,1,3,3,No,Travel_Rarely,3,5,0,13,4,3,0,Full-Time,No
EMP00578,38,Male,Sales,Sales Representative,3,Marketing,Married,4,8,5,2,16,100778,97,4,1,3,1,No,Travel_Rarely,2,3,6,31,2,1,0,Contract,No
EMP00579,39,Male,Sales,Sales Representative,4,Technical Degree,Married,4,6,3,0,19,69572,34,4,4,1,3,No,Travel_Frequently,4,2,2,17,3,3,0,Full-Time,No
EMP00580,37,Female,Research & Development,Research Scientist,3,Life Sciences,Single,4,7,6,4,17,86449,39,4,1,3,2,No,Travel_Rarely,4,1,5,21,4,1,1,Full-Time,No
EMP00581,33,Male,Research & Development,Laboratory Technician,3,Marketing,Single,2,2,1,0,10,46201,37,2,4,4,2,No,Travel_Rarely,4,3,3,16,3,0,0,Full-Time,Yes
EMP00582,34,Female,Research & Development,Healthcare Representative,3,Human Resources,Divorced,3,7,6,3,11,66489,41,3,3,4,3,Yes,Travel_Rarely,3,2,7,17,4,0,0,Full-Time,No
EMP00583,50,Male,Sales,Sales Manager,3,Marketing,Divorced,5,11,9,0,30,119823,93,3,4,2,2,No,Travel_Rarely,2,2,4,32,2,1,0,Full-Time,No
EMP00584,20,Male,Research & Development,Laboratory Technician,4,Marketing,Married,1,0,0,0,0,36753,88,2,1,3,2,No,Travel_Rarely,3,3,2,1,2,1,0,Full-Time,No
EMP00585,22,Female,Research & Development,Research Director,4,Marketing,Single,1,0,0,0,0,33564,96,3,3,2,2,No,Travel_Rarely,2,2,5,38,4,3,0,Full-Time,Yes
EMP00586,35,Female,Research & Development,Research Scientist,4,Medical,Single,2,5,2,2,12,45789,79,2,2,3,3,No,Travel_Frequently,4,4,2,8,3,0,1,Full-Time,Yes
EMP00587,42,Female,Research & Development,Research Director,5,Marketing,Married,4,8,3,6,21,97512,52,2,4,4,3,No,Non-Travel,3,1,7,1,3,1,0,Full-Time,No
EMP00588,30,Female,Sales,Sales Executive,4,Other,Single,2,3,1,2,10,55788,69,3,3,3,1,No,Non-Travel,3,1,5,2,2,3,1,Full-Time,No
EMP00589,31,Female,Research & Development,Healthcare Representative,3,Marketing,Divorced,2,9,1,2,11,52033,47,3,2,3,2,Yes,Non-Travel,3,2,6,37,3,0,0,Full-Time,Yes
EMP00590,29,Male,Human Resources,Recruiter,4,Medical,Married,2,1,0,0,6,46019,50,3,4,3,3,No,Travel_Rarely,4,3,6,24,3,2,1,Full-Time,No
EMP00591,51,Male,Sales,Sales Executive,5,Medical,Single,4,16,9,10,30,79335,30,3,3,1,2,No,Travel_Rarely,3,0,0,27,2,0,1,Full-Time,No
EMP00592,35,Female,Research & Development,Research Scientist,3,Human Resources,Divorced,3,7,4,5,12,83785,67,2,1,4,4,Yes,Travel_Rarely,3,5,4,20,3,1,0,Part-Time,No
EMP00593,27,Male,Human Resources,Human Resources,4,Technical Degree,Divorced,2,4,3,2,6,53282,70,2,3,3,3,Yes,Travel_Rarely,3,2,3,21,3,0,1,Full-Time,No
EMP00594,57,Female,Research & Development,Laboratory Technician,4,Life Sciences,Single,5,26,24,16,37,97682,71,1,3,3,3,No,Travel_Rarely,3,0,6,37,1,0,0,Full-Time,Yes
EMP00595,31,Female,Sales,Sales Representative,3,Life Sciences,Married,2,6,1,3,8,53314,38,2,2,4,2,Yes,Travel_Rarely,2,2,0,35,3,0,0,Full-Time,Yes
EMP00596,43,Male,Sales,Sales Representative,2,Marketing,Single,3,5,2,1,23,78088,52,3,3,4,3,No,Travel_Frequently,4,0,2,38,3,3,1,Part-Time,Yes
EMP00597,47,Male,Sales,Sales Executive,3,Human Resources,Married,4,11,5,5,26,79564,40,4,1,4,4,No,Travel_Rarely,3,2,1,15,2,2,1,Full-Time,No
EMP00598,27,Female,Research & Development,Research Scientist,5,Marketing,Single,1,2,0,1,5,30998,60,2,3,4,3,No,Travel_Frequently,1,3,6,30,3,0,1,Full-Time,Yes
EMP00599,47,Male,Research & Development,Manufacturing Director,4,Life Sciences,Married,4,8,6,4,26,89112,55,1,4,4,3,No,Travel_Rarely,4,5,2,4,2,3,0,Full-Time,No
EMP00600,55,Female,Sales,Sales Executive,3,Medical,Divorced,5,14,8,0,33,109981,59,4,3,3,3,No,Travel_Rarely,3,6,7,39,2,1,0,Full-Time,No
EMP00601,45,Male,Human Resources,HR Manager,5,Technical Degree,Married,5,11,7,2,25,112191,63,2,3,1,3,No,Travel_Rarely,4,6,1,15,3,2,0,Full-Time,No
